id;titre;publication;date_debut;date_fin;adherent;description_introduction;description_presentation;description_complementaire;langues;territoires;themes;site_web;site_reservation;site_avis;geo_point_2d;altitude;capacite;moyenspaiement;prestations;multimedia_url_video;multimedia_url_photo;multimedia_url_son;multimedia_url_pdf;multimedia_credits;social_url;classement_categories;classement_labels;classement_guides;classement_chaines;classement_tourisme_et_handicap;classement_etoiles;classement_epis;classement_cles;classement_cheminees;classement_cocottes;type_etab;raison_sociale_etab;adr_etab;code_postal_etab;commune_etab;code_insee_etab;cedex_etab;bureau_distrib_etab;province_etab;pays_etab;personne_civilite_etab;personne_prenom_etab;personne_nom_etab;personne_tel1_etab;personne_tel2_etab;personne_tel3_etab;personne_fax1_etab;personne_fax2_etab;personne_mel1_etab;personne_mel2_etab;personne_mel3_etab;type_info;raison_sociale_info;adr_info;code_postal_info;commune_info;code_insee_info;cedex_info;bureau_distrib_info;province_info;pays_info;personne_civilite_info;personne_prenom_info;personne_nom_info;personne_tel1_info;personne_tel2_info;personne_tel3_info;personne_fax1_info;personne_fax2_info;personne_mel1_info;personne_mel2_info;personne_mel3_info;periode_nom_1;periode_date_debut_1;periode_date_fin_1;periode_detail_1;periode_nom_2;periode_date_debut_2;periode_date_fin_2;periode_detail_2;periode_nom_3;periode_date_debut_3;periode_date_fin_3;periode_detail_3;periode_nom_4;periode_date_debut_4;periode_date_fin_4;periode_detail_4;periode_nom_5;periode_date_debut_5;periode_date_fin_5;periode_detail_5;periode_nom_6;periode_date_debut_6;periode_date_fin_6;periode_detail_6;tarif_nom_1;tarif_standard_1;tarif_devise_1;tarif_min_1;tarif_max_1;tarif_description_1;tarif_nom_2;tarif_standard_2;tarif_devise_2;tarif_min_2;tarif_max_2;tarif_description_2;tarif_nom_3;tarif_standard_3;tarif_devise_3;tarif_min_3;tarif_max_3;tarif_description_3;tarif_nom_4;tarif_standard_4;tarif_devise_4;tarif_min_4;tarif_max_4;tarif_description_4;tarif_nom_5;tarif_standard_5;tarif_devise_5;tarif_min_5;tarif_max_5;tarif_description_5;tarif_nom_6;tarif_standard_6;tarif_devise_6;tarif_min_6;tarif_max_6;tarif_description_6;tarif_devise_7;tarif_devise_8;tarif_devise_9;tarif_devise_10
ba5eacf2;HOTEL ETAP HOTEL;;;;;;Etap Hotel, le choix malin d'hébergement ! <br>Au cours de vos voyages, faites le choix de dormir dans une chambre moderne et agréable, conçue pour 1, 2 ou 3 personnes*, équipée d'une douche, toilettes, et TV satellite, pour un prix très économique. Profitez aussi du petit déjeuner buffet à volonté ! <br><br>A bientôt dans l'un des 290 hôtels Etap Hotel.<br><br>OUVERT de Janvier à Décembre;Chambres(63);;Boulonnais;Hotels;www.etaphotel.com/fr/hotel-3486-etap-hotel-boulogne-sur-mer-centre-les-portsfutur-ibis-budget/index.shtml/fichehotel/fr/etp/3486/fiche_hotel.shtml;;;50.719966, 1.607949;;;;;;;;;;;Hotels/Tourism;;;;;2;;;;;;HOTEL ETAP HOTEL;2 Bis Bd Daunou;62200;BOULOGNE-SUR-MER;62160;;;;France;;;;+33 (0)8 92 68 08 63;;;+33 (0)3 21 10 82 81;;H3486@ACCOR.COM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
706c785b;HOTEL LE MENESTREL;;;;;;Hôtel situé proche de la gare et des commerces.<br>A environ 2 km du port, de la plage et de Nausicaa<br><br>OUVERT de Janvier à Décembre;;English;Boulonnais;Hotel-restaurants;www.le-menestrel.com;;;50.719409, 1.614944;;;;;;"http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/ebbb744c/HOTNPC0620000080-2.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/ebbb744c/HOTNPC0620000080-1.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/ebbb744c/HOTNPC0620000080-3.jpg";;;;;Hotels/No stars;;;;;;;;;;;HOTEL LE MENESTREL;21 Rue de Bréquerecque;62200;BOULOGNE-SUR-MER;62160;;;;France;;;;03 21 31 60 16;;;03.21.31.60.16;;le.menestrel.boulogne@wanadoo.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Petit-déjeuner;;;;;;Pension complète;;;;;;Demi-pension;;;;;;Chambre simple;;;;;;Chambre double;;;;;;Chambre triple;;;;;;;;;
8ac25dff;HOTEL MODERNE;;;;;;;Chambres(66);;Artois;Hotels;;;;50.447968, 2.7336;;;;;;;;;;;Hotels/Tourism;;;;;;;;;;;HOTEL MODERNE;142 - 144 rue Roger Salengro;62160;BULLY-LES-MINES;62186;;;;France;;;;06.30.84.50.88;03 21 29 14 22;;03.21.45.32.10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ad731abf;HOTEL LE CHATEAU DE BEAULIEU;;;;;;Dans un cadre somptueux, aux confins de l'Artois, de la Belgique et de la Côte d'Opale... un élégant château d'inspiration flamande, à l'art contemporain vous offre un noble séjour où se mêlent décor fantastique, sérénité, jeux de lumière...<br><br>OUVERT de Janvier à Décembre;Chambres(20);English;Artois;Hotel-restaurants;www.lechateaudebeaulieu.fr;;;50.58092, 2.508506;;;;;;"http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/235726c9/HOTNPC0620000093-2.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/235726c9/HOTNPC0620000093-1.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/235726c9/HOTNPC0620000093-6.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/235726c9/HOTNPC0620000093-5.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/235726c9/HOTNPC0620000093-7.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/235726c9/HOTNPC0620000093-3.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/235726c9/HOTNPC0620000093-4.jpg";;;;;Hotels/Tourism;Tourisme et handicap;;;Mobility impairment;4;;;;;;HOTEL LE CHATEAU DE BEAULIEU;"1098 Rue de Lillers
Château de Beaulieu";62350;BUSNES;62770;;;;France;;;;03 21 68 88 88;;;03.21.68.88.89;;contact@lechateaudebeaulieu.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
c0bec1d5;HOTEL DU BEFFROI;;;;;;L'hôtel du beffroi est situé près de la plage à côté du marché le mercredi et samedi matin sur la place, il est desservi par la baladine (navette gratuite pour le centre ville),dans une atmosphère feutrée, calme. <br><br>Toutes les chambres sont confortables, possèdent une télévision, une salle de bain douche avec WC et l'accès GRATUIT à internet par WI-FI. <br><br>OUVERT de Janvier à décembre;Chambres(19);English;Calais Côte d'Opale;Hotels;www.solemeuniere.com;;;50.959332, 1.848446;;;;;;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/c875982a/HOTNPC0620000104-1.jpg;;;;;Hotels/2 stars;;;;;2;;;;;;HOTEL DU BEFFROI;8-10 rue Gershell;62100;CALAIS;62193;;;;France;;;;+33 (0)3 21 34 47 51;;;;;hotelbeffroi@wanadoo.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32936611;HOTEL RESTAURANT CAMPANILE;;2013-01-01;2013-12-31;;;Hôtel Restaurant CAMPANILE de Calais, au carrefour du port européen entre Paris, Londres et Bruxelles et au cœur de la Côte d’Opale et de ses plages est situé à 5 minutes du Terminal des Ferries pour Douvres vers l’Angleterre, à 2 km du centre ville de Calais (avec la Cité de la Dentelle et ses musées) et de la gare SNCF,.<br>;Chambres(43);"Français;English";Calais Côte d'Opale;Hotel-restaurants;www.campanile-calais.fr;;;50.949776, 1.877521;;;;"Reduced mobility;Internet access;Bathtub;Cable TV-Satelite TV;Canal+;Non-smoking room;Air conditioning;Shower;Cot;Phone;TV;TV room;Terrace;Shaded garden;Coach parking;Restaurant;Animals accepted;Groups;Half board;Seminar;Open 24-24";;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/d88722dc/HOTNPC0620000105-1.jpg;;;;;Hotels/3 stars;Club Hôtelier de Calais;;Campanile;;3;;;;;;HOTEL RESTAURANT CAMPANILE;"Rue de Maubeuge
ZAC du Beau marais";62100;CALAIS;62193;;;;France;;;;+33 (0)3 21 34 30 70;;;+33 (0)3 21 96 16 37;;manager.calais@campanile.fr;calais@campanile.fr;;;;;;;;;;;;;;;;;;;;;;;Ouverture;2013-01-01;2013-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0cace05f;HOTEL BALLADINS UNIVERSITE;;2013-01-01;2013-12-31;;;;Chambres(45);English;Calais Côte d'Opale;Hotels;www.balladins.com;;;50.948992, 1.878294;;93.0;;"Animals accepted;Non-smoking room;Cable TV-Satelite TV;Half board;Cot;Car park;Restaurant;Seminar;Phone;TV";;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/f1eaa152/HOTNPC0620000106-1.jpg;;;;;Hôtels/2 étoiles;;;Balladins;;2;;;;;;HOTEL BALLADINS UNIVERSITE;rue Salvador Allende;62100;CALAIS;62193;;;;France;;;;+33 (0)3 21 97 72 73;;;+33 (0)3 21 97 79 92;;calais.universite@balladins.eu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cca2add0;HOTEL RICHELIEU;;2013-01-01;2013-12-31;;;Hôtel situé devant un îlot de verdure. Au coeur de Calais Nord à proximité de la plage.;"Chambre simple(8); Chambre double(8); Chambre triple(2)";"Français;English";Calais Côte d'Opale;Hotels;www.hotelrichelieu-calais.com;;;50.956859, 1.851214;;;;"Fax;Phone;TV;Bar;garden;Car park;Animals accepted";;"http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/b80838e9/HOTNPC0620000108-4.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/b80838e9/HOTNPC0620000108-8.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/b80838e9/HOTNPC0620000108-3.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/b80838e9/HOTNPC0620000108-2.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/b80838e9/HOTNPC0620000108-7.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/b80838e9/HOTNPC0620000108-1.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/b80838e9/HOTNPC0620000108-6.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/b80838e9/HOTNPC0620000108-5.jpg";;;;;Hotels/2 stars;;;;;2;;;;;;HOTEL RICHELIEU;17 rue Richelieu;62100;CALAIS;62193;;;;France;;;;03 21 34 61 60;;;03 21 85 89 28;;contact@hotelrichelieu-calais.com;;;;;;;;;;;;;;;;;;;;;;;;Ouverture;2013-01-01;2013-12-31;;;;;;;;;;;;;;;;;;;;;;Petit-déjeuner;7.0;;;;;Chambre simple;40.0;;;;;Chambre double;40.0;;;;;Chambre triple;80.0;;;;;;;;;;;;;;;;;;;;
1e49f915;HOTEL HOLIDAY INN COQUELLES;;2011-01-01;2013-12-31;;;"Situé dans un parc de 4 hectares à 2 pas du Cap-Blanc-Nez et des plages de sables fins de Blériot-Sangatte, du moulin de Coquelles ; l'Holiday Inn vous accueille dans un cadre de verdure et de sérénité.";Chambres(118);"Deutsch;English";Calais Côte d'Opale;Hotel-restaurants;www.hicoquelles.com;;;50.9315094, 1.7989176;;262.0;"American Express;Cartes de crédit;Chèques;Chèques Vacances;Diners Club;Eurocard - Mastercard;Travellers chèques";"Internet access;Animals accepted;Elevator;Bar;Currency exchange office;Air conditioning;Safe;Cable TV-Satelite TV;Half board;Hammam;garden;Cot;Minibar;Open 24-24;Car park;Indoor pool;Fitness;Restaurant;Room service;Meeting room;Sauna;Seminar;Terrace;Phone;TV;Wi-fi";;"http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/da19be92/HOTNPC0620000130-4.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/da19be92/HOTNPC0620000130-2.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/da19be92/HOTNPC0620000130-3.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/da19be92/HOTNPC0620000130-5.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/da19be92/HOTNPC0620000130-1.jpg";;;;https://www.facebook.com/pages/Holiday-Inn-coquelles/172178312829663?fref=ts;Hôtels/4 étoiles;"Club Hôtelier de Calais;Opale Meeting (club du tourisme d'affaires de la Côte d'Opale);Tourisme et handicap";;Holiday Inn;Mobility impairment;4;;;;;;HOTEL HOLIDAY INN COQUELLES;Avenue Charles de Gaulle;62231;COQUELLES;62774;;;;France;;;;+33 (0).800.905.999;+33 (0)3 21 46 60 60;;+33 (0)3 21 85 76 76;;info@hicoquelles.com;s.wise@hicoquelles.com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5781d752;KYRIAD CALAIS SUD - COQUELLES;;2012-01-01;2013-12-31;;;;;English;Calais Côte d'Opale;Hotels;www.kyriad-calais-sud-coquelles.fr/fr/index.aspx;;;50.9315094, 1.7989176;;;;"Animals accepted;Canal+;Cable TV-Satelite TV;Reduced mobility;Car park;Restaurant;Seminar;Phone;TV";;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/317cae70/HOTNPC0620000133-1.jpg;;;;;;Hotelclub Calais;;;;3;;;;;;KYRIAD CALAIS SUD - COQUELLES;Avenue Charles de Gaulle;62231;COQUELLES;62239;;;;France;;;;+33 (0)3 21 36 81 81;;;+33 (0)3 21 36 87 87;;kyriad.coquelles@shfrance.com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4d242be2;HOTEL ETAP HOTEL (tunnel sous la manche);;;;;;"Ses nouvelles chambres, plus claires, plus agréables à vivre peuvent accueillir jusqu'à 3 personnes. Ses couleurs vous mettront de bonne humeur. Vous essayez et vous y revinedrez.
Les fidèles de la chaîne ne s'y sont pas trompés.";Chambres(99);"Français;Deutsch;Nederlands;English";Calais Côte d'Opale;Hotels;www.etaphotel.com;;;50.9375358, 1.8099447;;;"Checks;American Express;Credit cards;Holiday checks";"Reduced mobility;Cable TV-Satelite TV;Canal+;Air conditioning;TV;Elevator;Terrace;Car park;Animals accepted;Open 24-24";;;;;;;Hotels/2 stars;;;;;2;;;;;;HOTEL ETAP HOTEL (tunnel sous la manche);Place de Cantorbery;62231;COQUELLES;62774;;;;France;;;;08 92 68 30 59;;;03 21 19 57 57;;E3529@accor.com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
406e75ec;HOTEL LE COLIBRI;;;;;;The hotel is located within a pleasant and green environment. - Our Chef invites you to taste the regional products with many meat and fish specialities prepared for you following the finest French culinary traditions , and his dressers of desserts as well.;"Chambre simple(50); Chambre double(50); Chambre triple(2)";;Artois;Hotel-restaurants;www.hotellecolibri.com;;;50.515692, 2.839236;;;;;;;;;;;Hôtels/Non Classé;Tourisme et handicap;;;Mobility impairment;;;;;;;Hôtel Le Colibri;"542 Bd Ouest
Parc des Industries Artois flandres";62138;DOUVRIN;62276;;;;France;;;;+33 (0)3 21 40 54 54;;;+33 (0)3 21 40 77 40;;contact@hotellecolibri.com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2c6db96e;ARTOIS HOTEL;;;;;;;;;Artois;Hotels;www.artoishotel.com;;;50.4192416, 2.8204114;;;"American Express;Eurocard - Mastercard;Kredietkaart";"Open 24-24;Car park";;;;;;;Hotels/2 sterren;;;;;2;;;;;;HOTEL MINOTEL ARTOIS HOTEL - LENS;Rond-Point d'Eleu, B.P. 370;62153;ABLAIN-SAINT-NAZAIRE;62001;;;;France;;;;03 21 13 46 46;;;03 21 13 46 47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Petit-déjeuner;7.0;;;;;Petit-déjeuner;;;;;;Demi-pension;70.0;;;;;Demi-pension;;;;;;Chambre simple;;;;;;Chambre double;;;;;;;;;
d467fedb;HOTEL CLERY;;2012-01-01;2013-12-31;;;Au cœur du bocage boulonnais sur les hauteurs d'Hesdin l'Abbé, s'érige l'Hôtel Cléry. Cette magnifique demeure bourgeoise arbore fièrement son architecture romantique du XVIIIème siècle dans un parc de 5ha qui l'enserre tel un écrin de verdure. La douce atmosphère se retrouve dans toutes les chambres, que ce soient celles du château, des cottages ou de la fermette. Chaque détail de la décoration, et la personnalité unique de chaque chambre forgent l'harmonie du lieu.;Chambres(27);English;Boulonnais;Hotel-restaurants;"www.hotelclery-hesdin-labbe.com;www.clery.najeti.fr";;http://www.tripadvisor.fr/Hotel_Review-g666644-d581088-Reviews-Hotel_Chateau_Clery-Hesdin_l_Abbe_Pas_de_Calais_Nord_Pas_de_Calais.html;50.6662231, 1.6795725;;;"American Express;Cartes de crédit;Chèques;Diners Club;Travellers chèques";"Groups;Internet access;Bathtub;Non-smoking room;Fire place;Shower;garden;Cot;Minibar;Reduced mobility;Open 24-24;Car park;Fitness;Restaurant;Room service;Fitness room;Sauna;Fax;Phone;Cable TV;Wi-fi";;"http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/b4b53e1f/HOTNPC0620000164-5.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/b4b53e1f/HOTNPC0620000164-4.JPG;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/b4b53e1f/HOTNPC0620000164-2.JPG;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/b4b53e1f/HOTNPC0620000164-3.JPG;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/b4b53e1f/HOTNPC0620000164-1.JPG";;;;;Hôtels/Tourisme;Club hôtelier du Boulonnais;"Bottin Gourmand;Michelin";;;3;;;;;;HOTEL CLERY;Rue du Château;62360;HESDIN-L'ABBÉ;62448;;;;France;;;;+33 (0)3 21 83 19 83;;;+33 (0)3 21 87 52 59;;chateau-clery.hotel@najeti.com;clery@najeti.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97569630;HOTEL JULES;;;;;;A quelques pas de la célèbre rue Saint Jean et d'une des plus belles plages de la Côte d'opale...<br><br>10 chambres pour plus d’intimité et un service personnalisé...<br>;"Chambre simple(10); Chambre double(7); Chambre triple(1)";"Français;English;Deutsch";Canche Authie;Hotels;www.hoteljules.eu;;;50.5222947, 1.5856249;;;"Checks;American Express;Credit cards;Travelers’ checks;Eurocard - Mastercard";"TV;Animals accepted";;;;;;;Hotels/2 stars;;;;;2;;;;;;HOTEL JULES;73, rue de Moscou;62520;LE TOUQUET-PARIS-PLAGE;62828;;;;France;;;;+33 (0)3 21 05 09 88;;;+33 (0)3 21 05 59 40;;julesletouquet@gmail.com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7dcdabbc;HOTEL LE CHALET;;2011-01-01;2013-12-31;;;Hôtel proche de la mer et des commerces du Touquet.<br>Dans un cadre cosy et familiale, le thème de la mer, montagne, campagne sont présents dans cette établissement;Chambres(15);"Français;English;Español";Canche Authie;Hotels;www.lechalet.fr;;;50.5215054, 1.5818692;;;"Checks;Credit cards;Holiday checks;Eurocard - Mastercard";"Internet access;Bathtub;Shower;Cot;Phone;TV;Garage;Animals accepted;Wi-fi;Room service;Room service";;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/bc1bc9d2/HOTNPC0620000177-1.jpg;;;;;Hotels/2 stars;;Guide des Relais Routiers;;;2;;;;;;HOTEL LE CHALET;15, rue de la Paix;62520;LE TOUQUET-PARIS-PLAGE;62828;;;;France;;;;03 21 05 87 65;;;03 21 05 47 49;;x.jaunault@wanadoo.fr;;;;;;;;;;;;;;;;;;;;;;;;Ouverture;2011-01-01;2013-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
813b6179;HOTEL BRISTOL;;2013-01-01;2013-12-31;;;"Un havre de quiétude situé à 100 mètres des longues plages de sable et à proximité de la magnifique place du marché, Le Bristol s'est construit autour d'un large patio pour marquer l'entrée d'un espace préservé du temps et de la tumulte de la ville.
A chaque heure, à chaque humeur, un coin de détente idéal... La salle du petit déjeuner, habillée de magnifiques colombages d'époque et prolongée par une véranda ouverte à la lumière, marque délicieusement le début de la journée. A l'arrivée des beaux jours, la terrasse/patio invite ensuite à se poser dans les larges fauteuils aux bras accueillants.";"Nombre de Chambre : 47
Capacité d'accueil en personnes : 96";"Français;English";Canche Authie;Hotels;www.hotelbristol.fr;;;50.52104, 1.582074;;;American Express;;;"http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/e8e26497/HOTNPC0620000182-1.JPG;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/e8e26497/HOTNPC0620000182-3.JPG;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/e8e26497/HOTNPC0620000182-4.JPG;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/e8e26497/HOTNPC0620000182-2.JPG";;;;;Hotels/3 stars;Club Hôtelier du Touquet-Paris-Plage;;;;3;;;;;;HOTEL BRISTOL;17 rue Jean Monnet;62520;LE TOUQUET-PARIS-PLAGE;62828;;;;France;;;;03 21 05 49 95;;;03 21 05 90 93;;reservations@hotelbristol.fr;;;;;;;;;;;;;;;;;;;;;;;;Ouverture;2013-01-01;2013-12-31;;;;;;;;;;;;;;;;;;;;;;Petit-déjeuner;;;;;;Chambre simple;;;;;;Chambre double;;;;;;Chambre triple;;;;;;;;;;;;;;;;;;;;;
cb63d49f;HOTEL WESTMINSTER;;2011-01-01;2013-12-31;;;Au coeur du quartier le plus élégant du TOUQUET, l'hôtel Westminster séduit par son luxe et son charme des années 1930;"Chambre simple(12); Chambre double(103); Chambre triple(8)";"Français;Deutsch;English";Canche Authie;Hotel-restaurants;www.westminster.fr;;;50.5214389, 1.5922422;;;"Checks;American Express;Credit cards;Travelers’ checks;Holiday checks;Diners Club;Eurocard - Mastercard";"Internet access;Cable TV-Satelite TV;Non-smoking room;Safe;Cot;Minibar;Phone;TV;Elevator;Sauna;Garage;Hammam;Jacuzzi;garden;Car park;Swimming-pool;Restaurant;Animals accepted;Wi-fi;Currency exchange office;Half board;Room service;Seminar;Open 24-24";;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/e3edd006/HOTNPC0620000188-1.jpg;;;;;Hotels/4 stars;"Club Hôtelier du Touquet-Paris-Plage;Opale Meeting (club du tourisme d'affaires de la Côte d'Opale);Côte d’Opale Gourmande";;;;4;;;;;;HOTEL WESTMINSTER;"5 Avenue du verger
BP22";62520;LE TOUQUET-PARIS-PLAGE;62828;;;;France;;;;03 21 05 48 48;;;03 21 05 45 45;;reception@westminster.fr;;;;;;;;;;;;;;;;;;;;;;;;Ouverture;2011-01-01;2013-12-31;;;;;;;;;;;;;;;;;;;;;;Petit-déjeuner;;;18.0;20.0;;Demi-pension;;;220.0;950.0;;Chambre simple;80.0;;;;;Chambre double;120.0;;;;;Chambre triple;160.0;;;;;;;;;;;;;;
0ebb98c3;HOTEL BE COTTAGE;;2013-01-01;2013-12-31;;;Charmant hôtel rénové entièrement à 100m de la plage;Chambres(23);"Français;English;Español";Canche Authie;Hotels;http://hotelbecottage.com;;;50.5203561, 1.5847347;;;"Checks;Credit cards;Holiday checks;Eurocard - Mastercard";"Cable TV-Satelite TV;Fax;Phone;TV;Bar;Terrace;Car park;Animals accepted;Restaurant;Room service;Open 24-24";;;;;;;Hotels/3 stars;;;;;3;;;;;;HOTEL BE COTTAGE;41 Rue monnet;62520;LE TOUQUET-PARIS-PLAGE;62828;;;;France;;;;03 21 05 15 33;;;03 21 05 41 60;;blue.cottage@wanadoo.fr;;;;;;;;;;;;;;;;;;;;;;;;Ouverture;2013-01-01;2013-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
f6678d90;HOTEL LE MISSISSIPPI;;2011-01-01;2013-12-31;;;A 20 mn de Montreuil sur mer, en plein coeur de la campagne pour des nuits calmes et reposantes.;Chambre double(5);Français;Canche Authie;Hotel-restaurants;www.hotel-mississippi.com;;;50.548399, 1.942134;;;;"Non-smoking room;Shower;Cot;TV;Terrace;Animals accepted;Half board";;;;;;;Hotels/No stars;;;;;;;;;;;HOTEL LE MISSISSIPPI;Parc d'activité des Hauts monts;62650;MANINGHEM;62545;;;;France;;;;03 21 86 87 37;;;03 21 86 87 56;;didier.desaunois@nordnet.fr;;;;;;;;;;;;;;;;;;;;;;;;Ouverture;2011-01-01;2013-12-31;;;;;;;;;;;;;;;;;;;;;;Petit-déjeuner;5.0;;;;;Pension complète;85.0;;;;;Demi-pension;70.0;;;;;Chambre double;;;45.0;55.0;;;;;;;;;;;;;;;;;
2a9d165d;HOTEL DE L'EUROPE;;;;;;;;;Calais Côte d'Opale;Hotel-restaurants;;;;50.949307, 1.9556832;;;;;;;;;;;Hotels/No stars;;;;;;;;;;;HOTEL DE L'EUROPE;88 Place de l'Europe;62730;MARCK;62548;;;;France;;;;03 21 82 71 39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
